Transaction ID,creditLimit,availableMoney,transactionAmount,cardPresent,CVVcorrect,account_age,isFraud
12593,5000,3833.45,225.04,0,1,23,0
12594,20000,19744.12,152.64,1,1,12,0
12595,250,226.99,102,1,1,9,0
12596,15000,2206.41,0,0,1,36,0
12597,2500,1205.95,296.93,1,1,22,0
12598,7500,1724.12,0,0,1,29,0
12599,5000,592.16,15.4,0,1,13,0
12600,500,331.64,460.49,0,1,13,0
12601,500,300.49,27.93,0,1,13,0
12602,5000,2790.39,109.83,1,1,17,0
12603,5000,2324.41,90.41,0,1,20,0
12604,15000,14281.44,181.43,0,1,59,0
12605,50000,37114.81,109.93,0,1,41,0
12606,1000,434.69,62.85,1,1,27,0
12607,250,250,49.6,1,1,20,0
12608,2500,911.97,1.46,0,1,78,0
12609,7500,5339.51,642.31,1,1,20,0
12610,20000,15110.16,9.43,0,1,35,0
12611,15000,1697.55,117.59,0,1,13,0
12612,500,323.11,88.43,0,1,13,0
12613,5000,5000,5.16,0,1,9,0
12614,15000,5508.49,103.29,0,1,19,0
12615,250,250,150.43,0,1,25,0
12616,250,181.23,53.96,0,1,24,0
12617,20000,3163.32,32.36,0,1,23,0
12618,15000,15000,116.44,1,1,48,0
12619,15000,4008.56,28.12,1,1,18,0
12620,2500,465.12,244.29,1,1,37,0
12621,500,65.17,175.05,0,1,13,0
12622,5000,1569.94,109.56,0,1,70,0
12623,15000,10689.95,125.55,1,1,19,0
12624,50000,24026.44,169.37,1,1,16,0
12625,500,356.56,119.56,0,1,13,0
12626,250,155.51,142.25,1,1,86,0
12627,15000,13447.54,219.12,0,1,52,0
12628,500,227.75,7.45,0,1,13,0
12629,5000,4798.94,231.83,0,1,25,0
12630,50000,45297.64,16.91,0,1,11,0
12631,1000,808.16,213.79,0,1,8,0
12632,15000,5408.8,330.68,1,1,27,0
12633,1000,603.11,79.44,1,1,26,0
12634,15000,6623,34.35,0,1,2,0
12635,2500,2139.85,41.9,1,1,94,0
12636,1000,284.66,5.57,1,1,6,0
12637,500,366,196.09,0,1,13,0
12638,2500,898.83,9.34,1,1,11,0
12639,500,168.56,119.94,0,1,13,0
12640,5000,3183.87,218.56,0,1,35,0
12641,2500,1135.77,62.68,1,1,31,0
12642,5000,2278.12,8.56,1,1,39,0
12643,500,120.38,108.46,0,1,13,0
12644,500,379.08,50.31,0,1,13,0
12645,2500,1325.63,123.97,1,1,68,0
12646,5000,1171.92,6.03,0,1,21,0
12647,7500,4443,44.59,0,1,10,0
12648,5000,260.41,0.5,1,1,16,0
12649,500,67.55,204.98,0,1,13,0
12650,5000,1075.62,2.6,0,1,20,0
12651,500,500,653.41,0,1,13,0
12652,5000,2083.97,44.49,0,1,28,0
12653,15000,2569.79,27.15,1,1,21,0
12654,15000,9187.78,66.63,0,1,14,0
12655,7500,7498.01,136.91,0,1,137,0
12656,250,86.81,52.9,0,1,12,0
12657,15000,14836.82,58.77,1,1,38,0
12658,500,163.61,3.6,0,1,13,0
12659,15000,9319.39,251.89,0,1,15,0
12660,500,260.02,64.04,0,1,60,0
12661,7500,2212.63,92.89,1,1,24,0
12662,50000,17083.5,154.93,0,1,17,0
12663,15000,1987.18,67.56,1,1,19,0
12664,5000,433.02,33.52,1,1,16,0
12665,7500,7119.92,8.96,0,1,8,0
12666,20000,8932.23,367.86,0,1,23,0
12667,10000,9803.04,44.09,1,1,17,0
12668,500,101.78,22.15,0,1,14,0
12669,5000,668.51,24.68,1,1,3,0
12670,15000,4334.08,20.11,1,1,37,0
12671,500,65.41,0.78,1,1,14,0
12672,10000,9263.21,117.37,1,1,4,0
12673,500,-350.96,112.37,0,1,14,0
12674,20000,14717.28,42.87,0,1,8,0
12675,7500,6471.76,24.4,1,1,11,0
12676,50000,33595.89,105.77,0,1,42,0
12677,500,53.19,207.3,0,1,14,0
12678,500,430.66,279.39,0,1,14,0
12679,15000,5633.78,289.91,1,1,17,0
12680,500,-134.39,188.86,0,1,14,0
12681,500,-133.98,35.08,0,1,14,0
12682,10000,3127.48,54.87,1,1,46,0
12683,5000,527.17,25.69,0,1,21,0
12684,20000,19785.77,345.63,0,1,74,0
12685,2500,2025.24,22.01,1,1,34,0
12686,50000,48862.84,54.31,1,1,74,0
12687,15000,4713.49,115.58,1,1,10,0
12688,15000,15000,4.71,0,1,24,0
12689,5000,2940.12,153.61,0,1,27,0
12690,2500,560,325.73,1,1,20,0
12691,7500,7409.75,8.78,1,1,5,0
12692,7500,652.92,3.21,0,1,10,0
12693,500,214.27,21.04,0,1,14,0
12694,50000,49932.09,10.77,0,1,22,0
12695,1000,563.43,228.2,0,1,26,0
12696,5000,484.19,111.58,1,1,24,0
12697,500,248.7,51.61,1,1,14,0
12698,1000,850.64,223.54,1,1,18,0
12699,500,350.77,108.46,0,1,14,0
12700,50000,16935.68,88.08,0,1,8,0
12701,5000,3458.1,90.63,1,1,18,0
12702,15000,12373.71,60.37,0,1,35,0
12703,2500,2270.49,139.22,0,1,5,0
12704,10000,3356.37,90.21,0,1,14,0
12705,15000,5208.02,10.84,1,1,20,0
12706,7500,4402.41,27.49,0,1,12,0
12707,500,186.79,154.16,0,1,35,0
12708,7500,2475.05,197.21,0,1,40,0
12709,2500,2500,50.55,0,1,39,0
12710,5000,4554.24,322.34,1,1,22,0
12711,10000,9026.9,96.31,1,1,5,0
12712,15000,14796.84,174.4,0,1,5,0
12713,15000,15000,40.01,1,1,12,0
12714,7500,3212.79,383.47,0,1,39,0
12715,5000,448.39,531.54,0,1,17,0
12716,7500,5080.36,41.33,1,1,144,0
12717,5000,1457.45,493.33,1,1,17,0
12718,7500,3426.11,532.32,1,1,7,0
12719,10000,1341.37,104.29,0,1,39,0
12720,5000,4892.39,25.32,0,1,27,0
12721,5000,4463.86,232.75,1,1,1,0
12722,1000,832.5,51.16,0,1,10,0
12723,15000,3840.19,69.84,1,1,14,0
12724,250,21.39,8.33,0,1,4,0
12725,2500,641.3,0.02,0,1,38,0
12726,50000,48176.02,173.32,0,1,1,0
12727,15000,14801.49,122.13,0,1,24,0
12728,15000,5241.4,11.9,0,1,12,0
12729,2500,574.24,136.54,0,1,23,0
12730,50000,30639.66,9.65,0,1,43,0
12731,500,413.71,178.67,0,1,15,0
12732,10000,7784.37,181.45,0,1,13,0
12733,15000,14306.45,53.8,0,1,26,0
12734,250,123.01,69.48,0,1,10,0
12735,500,345.87,118.97,0,1,15,0
12736,1000,731.59,192.43,1,1,35,0
12737,5000,3710.8,488.94,1,1,5,0
12738,10000,4415.07,155.02,1,1,21,0
12739,15000,1748.98,192.87,0,1,8,0
12740,5000,389.69,19.87,0,1,30,0
12741,500,500,527.25,0,1,15,0
12742,15000,916.54,63.54,0,1,9,0
12743,500,313.77,48.12,0,1,15,0
12744,1000,123.16,7.58,1,1,18,0
12745,5000,1253.98,14.62,0,1,13,0
12746,10000,1304.1,561.34,1,1,37,0
12747,250,229.48,405.72,0,1,23,0
12748,5000,3617.64,196.15,0,1,21,0
12749,15000,14526.22,24.79,1,1,48,0
12750,20000,17984.25,40.89,0,1,23,0
12751,15000,2325.29,13.48,0,1,28,0
12752,2500,510.87,147.39,0,1,13,0
12753,15000,11786.24,91.56,1,1,12,0
12754,5000,2129.61,43.53,1,1,45,0
12755,7500,5082.46,22.79,1,1,37,0
12756,500,313.67,342.66,0,1,15,0
12757,50000,44574.69,13.29,1,1,67,0
12758,20000,10436.6,53.76,1,1,34,0
12759,50000,47020.19,0,0,1,71,0
12760,2500,373.13,448.57,1,1,22,0
12761,5000,1802.97,83.47,0,1,31,0
12762,2500,988.93,56.05,1,1,13,0
12763,10000,6824.45,221.11,0,1,34,0
12764,7500,3141.72,15.44,0,1,32,0
12765,15000,2418.07,211.48,0,1,11,0
12766,20000,18203.81,145.92,0,1,10,0
12767,20000,6613.37,8.47,1,1,38,0
12768,15000,7619.84,100.97,0,1,10,0
12769,7500,1284.97,558.85,1,1,21,0
12770,5000,4684.7,21.39,0,1,3,0
12771,2500,2316.07,227.51,0,1,15,0
12772,500,500,561.14,0,1,15,0
12773,50000,45564.97,10.85,1,1,46,0
12774,5000,4027.23,30.4,0,1,6,0
12775,5000,3082.14,72.8,0,1,58,0
12776,15000,905.57,15.95,0,1,40,0
12777,10000,1269.38,63.52,0,1,22,0
12778,7500,6380.17,168.26,1,1,10,0
12779,500,500,12.27,0,1,15,0
12780,5000,2833.35,94.03,0,1,19,0
12781,7500,2563.32,198.69,0,1,73,0
12782,7500,1968.16,3.7,1,1,16,0
12783,250,239.54,0,0,1,45,0
12784,10000,6060.11,53.82,1,1,35,0
12785,5000,1435.15,97.49,0,1,47,0
12786,50000,22592.52,39.82,1,1,19,0
12787,5000,2117.42,445.3,1,1,16,0
12788,2500,168.31,58.7,0,1,20,0
12789,7500,3751.73,8.93,1,1,13,0
12790,5000,3234.2,230.19,0,1,30,0
12791,1000,597.35,354.25,0,1,57,0
12792,10000,7568.16,427.9,0,1,16,0
12793,15000,14976.09,7.95,0,1,15,0
12794,500,337.5,50.99,0,1,16,0
12795,15000,14823.17,283.93,0,1,6,0
12796,15000,11238.83,77.6,1,1,39,0
12797,20000,11716.77,164.98,0,1,8,0
12798,2500,1682.6,446.64,0,1,21,0
12799,500,72.13,11.75,0,1,16,0
12800,7500,2169.32,18.71,0,1,12,0
12801,250,140.53,9.84,0,1,49,0
12802,7500,6568.73,185.35,1,1,24,0
12803,10000,6808.52,60.98,1,1,26,0
12804,7500,7277.24,243.32,0,1,20,0
12805,15000,4542.11,0,0,1,13,0
12806,15000,3388.52,86.23,0,1,18,0
12807,15000,13639.07,11.69,0,1,16,0
12808,50000,45451.12,179.47,1,1,79,0
12809,7500,2211.72,265.64,0,1,15,0
12810,2500,543.8,68.98,0,1,25,0
12811,7500,6309.15,31.4,0,1,34,0
12812,250,44.81,177.34,0,1,20,0
12813,500,500,10.78,0,1,16,0
12814,2500,415.92,57.75,0,1,22,0
12815,15000,8465.02,5.73,1,1,36,0
12816,2500,1326.46,659.39,1,1,16,0
12817,500,493.71,0,0,1,8,0
12818,20000,18954.71,68.03,1,1,30,0
12819,5000,2197.84,47.11,1,1,25,0
12820,20000,8821.93,18.62,0,1,6,0
12821,7500,4382.04,200.71,0,1,23,0
12822,500,-28.29,0,0,1,16,0
12823,5000,2298.97,65.08,0,1,40,0
12824,500,472.25,229.79,0,1,16,0
12825,15000,5531.49,108.66,0,1,9,0
12826,7500,5794.69,49.57,0,1,33,0
12827,20000,15473.81,30.57,0,1,37,0
12828,15000,2202.82,55.99,0,1,22,0
12829,5000,1202.87,33.62,1,1,17,0
12830,250,110.72,343.61,1,1,3,0
12831,20000,18138.7,93.2,0,1,12,0
12832,7500,7500,60.59,1,1,8,0
12833,5000,3676.1,120.18,1,1,21,0
12834,7500,3818.09,138.38,0,1,28,0
12835,7500,4604.22,49.32,1,1,17,0
12836,10000,6036.06,36.46,1,1,14,0
12837,50000,17122.9,193.94,1,1,15,0
12838,500,232.44,543.11,0,1,16,0
12839,500,79.76,33.26,0,1,16,0
12840,15000,8972.89,155.45,0,1,19,0
12841,1000,230.69,18.39,1,1,8,0
12842,5000,363.83,1.75,0,1,16,0
12843,250,-69.2,71.8,0,1,6,0
12844,50000,20152.96,253.15,0,1,13,0
12845,20000,14689.07,52.92,1,1,47,0
12846,7500,1239.41,137.49,1,1,14,0
12847,20000,8353.21,522.35,1,1,34,0
12848,5000,1228.87,203.06,1,1,34,0
12849,50000,13227.81,26.81,1,1,24,0
12850,1000,294.89,246.18,0,1,6,0
12851,2500,401.37,5.23,1,1,71,0
12852,20000,19577.49,7.21,0,1,59,0
12853,50000,7966.76,135.63,0,1,27,0
12854,500,487.66,44.7,0,1,24,0
12855,5000,549.78,177.75,1,1,47,0
12856,250,250,43,0,1,13,0
12857,15000,11844.55,313.4,1,1,34,0
12858,15000,2317.08,191.6,0,1,21,0
12859,15000,7845.21,6.97,0,1,27,0
12860,5000,2822.43,122.97,1,1,27,0
12861,20000,19057.61,51.12,0,1,61,0
12862,7500,2324.26,3.2,0,1,31,0
12863,5000,782.73,143.88,0,1,28,0
12864,250,24,433.86,0,1,37,0
12865,10000,4106.19,13.17,1,1,23,0
12866,1000,772.4,92.46,1,1,10,0
12867,2500,590.36,156.25,1,1,11,0
12868,7500,6971.73,42.23,1,1,50,0
12869,15000,7333.62,14.62,0,1,12,0
12870,250,156.65,113.36,0,1,21,0
12871,7500,2674.01,96.96,1,1,34,0
12872,20000,18363.51,51.12,0,1,63,0
12873,2500,1187.15,107.08,1,1,17,0
12874,7500,392.46,6.71,0,1,9,0
12875,15000,14284.27,116.8,1,1,71,0
12876,15000,3533.95,244.04,1,1,67,0
12877,250,25.51,291.93,1,1,74,0
12878,15000,14809.19,104.42,0,1,9,0
12879,50000,20589.51,165.22,0,1,9,0
12880,20000,4563.23,22.14,1,1,17,0
12881,20000,18048.46,51.12,0,1,65,0
12882,20000,17997.34,51.12,0,1,65,0
12883,10000,8875.61,23.63,1,1,44,0
12884,15000,12112.28,25.35,1,1,9,0
12885,20000,17887.89,51.12,0,1,65,0
12886,250,250,122.02,0,1,11,0
12887,5000,1847.03,407.73,0,1,17,0
12888,1000,394.96,37.6,1,1,11,0
12889,7500,1956.92,2.1,0,1,25,0
12890,20000,17708.41,7.21,0,1,66,0
12891,15000,14337.65,5.12,0,1,65,0
12892,50000,25846.19,109.56,0,1,8,0
12893,7500,7372.85,76.57,0,1,34,0
12894,250,250,218.76,0,1,48,0
12895,7500,3358.39,53.7,0,1,73,0
12896,5000,2484.47,113.56,0,1,20,0
12897,5000,3864.47,169.34,1,1,8,0
12898,10000,6106.51,285.49,1,1,24,0
12899,7500,2310.01,85.76,0,1,43,0
12900,7500,505.9,8.94,0,1,15,0
12901,5000,4710.92,431.77,1,1,27,0
12902,5000,3495.22,201.7,1,1,46,0
12903,1000,77.5,58.09,0,1,68,0
12904,15000,8969.2,208.55,0,1,16,0
12905,5000,3974.33,73.99,0,1,27,0
12906,15000,15000,114.4,0,1,17,0
12907,2500,992.58,322.23,0,1,19,0
12908,5000,4756.76,25.49,1,1,28,0
12909,15000,4813.18,15.32,1,1,21,0
12910,5000,2532.48,5.5,0,1,24,0
12911,7500,7500,142.19,1,1,28,0
12912,5000,4241.23,0.1,1,1,14,0
12913,1000,337.82,79.99,0,1,67,0
12914,7500,5517.31,56.81,0,1,105,0
12915,50000,39506.46,36.96,0,1,26,0
12916,1000,855.54,0,0,1,159,0
12917,15000,12635.94,9.77,0,1,33,0
12918,1000,839.49,334.51,0,1,49,0
12919,5000,3453.92,108.33,1,1,6,0
12920,7500,6962.9,130.7,0,1,71,0
12921,7500,2231.37,0,0,1,47,0
12922,5000,2496.46,36.25,1,1,49,0
12923,15000,5474.13,9.59,0,1,65,0
12924,5000,4141.68,364.97,0,1,29,0
12925,15000,4429.94,169.49,1,1,14,0
12926,5000,2159.62,33.6,1,1,7,0
12927,2500,209.64,30.12,1,1,35,0
12928,2500,1828.2,164.68,1,1,22,0
12929,5000,2079.18,377.11,0,1,25,0
12930,2500,1261.01,11.5,1,1,102,0
12931,5000,2050.96,0,0,1,74,0
12932,15000,961.39,81.56,0,1,29,0
12933,7500,7500,331.74,0,1,22,0
12934,250,250,141.22,0,1,36,0
12935,20000,9686.27,117.59,0,1,20,0
12936,7500,745.15,262.56,0,1,96,0
12937,5000,1445.21,88.83,0,1,12,0
12938,250,250,23.26,0,1,22,0
12939,15000,13637.17,1.23,0,1,29,0
12940,15000,1277.71,537.45,0,1,7,0
12941,2500,2325.09,669.73,1,1,28,0
12942,2500,704.82,76.42,1,1,48,0
12943,5000,3770.61,320.58,0,1,46,0
12944,15000,11278.25,10.48,0,1,29,0
12945,5000,4284.87,166.82,1,1,35,0
12946,1000,175.14,58.36,1,1,27,0
12947,2500,2422.08,41.5,1,1,5,0
12948,500,164.41,158.15,0,1,6,0
12949,7500,7447.16,503.2,0,1,24,0
12950,1000,117.04,50.15,1,1,5,0
12951,5000,2885.41,152.43,0,1,11,0
12952,50000,7024.21,653.67,1,1,18,0
12953,5000,1698.81,43.96,1,1,14,0
12954,500,25.96,38.17,1,1,60,0
12955,2500,1252.11,7.31,1,1,26,0
12956,2500,279.46,206.44,0,1,19,0
12957,2500,669.39,35.25,1,1,21,0
12958,15000,6198.69,142.74,0,1,14,0
12959,15000,3792.46,2.78,1,1,68,0
12960,50000,40661.97,88.02,0,1,45,0
12961,10000,8308.43,101.33,0,1,17,0
12962,15000,7881.4,70.95,0,1,22,0
12963,7500,2107.02,35.22,0,1,41,0
12964,5000,4094.43,54.06,1,1,37,0
12965,1000,1000,67.01,0,1,26,0
12966,5000,4886.58,70.37,1,1,5,0
12967,7500,6297.83,11.67,0,1,62,0
12968,15000,2408.68,218.17,0,1,69,0
12969,15000,4217.27,66.33,0,1,15,0
12970,15000,11617.19,1.15,1,1,61,0
12971,20000,17215.88,131.91,0,1,36,0
12972,7500,897.43,0,0,1,36,0
12973,5000,4418.57,56.47,1,1,38,0
12974,50000,48751.68,41.29,1,1,27,0
12975,5000,4303.51,197.01,1,1,38,0
12976,5000,4106.5,0,0,1,38,0
12977,5000,4106.5,232.09,1,1,38,0
12978,7500,1203.61,27.54,1,1,25,0
12979,7500,3671.54,111.88,0,1,6,0
12980,5000,2060.62,90.88,0,1,52,0
12981,7500,4992.43,23.5,1,1,27,0
12982,15000,1765.4,286.92,1,1,13,0
12983,7500,7445.02,405.95,0,1,17,0
12984,5000,897.69,63.28,1,1,36,0
12985,5000,2177.06,5.82,0,1,13,0
12986,15000,10359.3,229.55,0,1,25,0
12987,10000,4645.22,615.24,0,1,6,0
12988,500,121.74,17.15,1,1,46,0
12989,5000,3365.07,311.46,1,1,36,0
12990,15000,14126.54,93.04,0,1,58,0
12991,15000,13437.21,0,0,1,16,0
12992,15000,10247.66,97.21,0,1,17,0
12993,5000,1339.28,45.59,0,1,29,0
12994,5000,2695.17,5.78,1,1,8,0
12995,5000,4145.04,21.48,1,1,25,0
12996,15000,5501.65,131.88,1,1,33,0
12997,50000,26578.13,41.02,0,1,17,0
12998,15000,14848.38,47.75,0,1,32,0
12999,7500,6082.41,41.6,1,1,21,0
13000,2500,2069.66,146.18,1,1,41,0
13001,250,128.49,66.93,0,1,25,0
13002,15000,4284.3,67.03,0,1,15,0
13003,15000,4789.41,150.98,1,1,15,0
13004,7500,5375.43,45.71,1,1,20,0
13005,5000,3164.54,220.01,1,1,34,0
13006,15000,15000,47.75,0,1,34,0
13007,50000,29989.81,19.25,0,1,17,0
13008,5000,2387.02,175.5,0,1,10,0
13009,15000,14161.89,84.42,0,1,91,0
13010,2500,130.31,24.85,1,1,22,0
13011,50000,10069.16,135.38,1,1,26,0
13012,10000,6470.5,7.27,0,1,45,0
13013,5000,3232.23,258.9,0,1,20,0
13014,5000,2316.43,187.94,1,1,45,0
13015,15000,11825.93,190.96,0,1,27,0
13016,5000,2303.44,322.05,0,1,27,0
13017,15000,9768.57,97.34,0,1,24,0
13018,5000,3197.57,44.97,1,1,15,0
13019,7500,6041.08,106.46,1,1,26,0
13020,50000,39734.57,197.48,0,1,27,0
13021,500,500,147.71,1,1,13,0
13022,15000,6207.92,66.27,1,1,10,0
13023,1000,998.41,6.52,0,1,57,0
13024,5000,844.26,19.2,1,1,23,0
13025,500,321.76,34.85,0,1,9,0
13026,5000,5000,6.27,0,1,19,0
13027,5000,311.56,100.84,0,1,46,0
13028,7500,7479.69,20.31,0,1,30,0
13029,15000,14607.51,35.82,1,1,11,0
13030,1000,859.39,505.13,1,1,31,0
13031,15000,14552.08,47.75,0,1,37,0
13032,2500,2144.72,109.58,0,1,17,0
13033,50000,36846.73,52.5,1,1,35,0
13034,10000,4048.04,607.9,0,1,53,0
13035,20000,19213.34,123.67,0,1,6,0
13036,7500,4191.99,169.56,1,1,45,0
13037,15000,14855.44,47.75,0,1,38,0
13038,7500,796.18,34.44,0,1,12,0
13039,5000,3285.49,49.37,0,1,91,0
13040,5000,2676.54,101.67,1,1,34,0
13041,15000,4516.96,124.22,1,1,33,0
13042,15000,14856.75,47.75,0,1,39,0
13043,2500,330.87,56,1,1,23,0
13044,10000,3181.09,272.65,1,1,33,0
13045,5000,4393.65,54.8,1,1,4,0
13046,2500,205.32,167.14,1,1,24,0
13047,15000,6636.06,142.09,1,1,12,0
13048,15000,3952.48,18.72,0,1,19,0
13049,5000,5000,2.63,0,1,48,0
13050,7500,3317.87,26.52,1,1,6,0
13051,15000,12046.47,24.31,0,1,5,0
13052,250,57.97,211.59,1,1,12,0
13053,500,176.01,16.72,1,1,30,0
13054,5000,5000,53.12,0,1,55,0
13055,5000,2251.53,101.77,0,1,73,0
13056,500,500,17.06,1,1,33,0
13057,20000,20000,3.59,0,1,16,0
13058,20000,20000,3.59,0,1,17,0
13059,15000,11558.45,105.42,1,1,62,0
13060,500,444.66,15.46,1,0,62,0
13061,15000,14376.63,174.63,1,1,12,0
13062,5000,2153.66,19.71,1,1,38,0
13063,20000,20000,3.59,0,1,22,0
13064,20000,20000,3.59,0,1,23,0
13065,15000,11023.23,57.06,1,1,59,0
13066,20000,3435.87,244.42,0,1,28,0
13067,15000,13566.45,63.05,1,1,35,0
13068,15000,1049.6,127.72,1,1,24,0
13069,15000,5808.94,20.36,0,1,19,0
13070,250,86.24,15.55,1,1,13,0
13071,2500,1062.72,28.12,0,1,5,0
13072,5000,1750.62,548.55,0,1,24,0
13073,50000,49876.03,123.97,0,1,15,0
13074,20000,18775.15,70.76,0,1,47,0
13075,2500,338.98,112.58,0,1,20,0
13076,7500,6227.23,43.51,0,1,12,0
13077,5000,4283.35,186.85,0,1,39,0
13078,7500,1091.7,59.39,1,1,14,0
13079,5000,3567.9,164.04,1,1,39,0
13080,15000,11038.01,216.97,1,1,46,0
13081,15000,14997.56,242.25,0,1,81,0
13082,15000,1210.79,87.49,1,1,16,0
13083,500,278.8,253.62,0,1,30,0
13084,5000,2992.8,59.81,1,1,39,0
13085,2500,1658.71,35.85,0,1,29,0
13086,5000,4806.75,104,1,1,47,0
13087,5000,2823.31,34.66,1,1,39,0
13088,7500,1366.59,23.11,0,1,74,0
13089,500,253.87,144.86,0,1,71,0
13090,7500,2440.11,211.42,1,1,58,0
13091,15000,11455.48,73.93,1,1,4,0
13092,50000,48391.16,93.18,1,1,8,0
13093,2500,973.89,149.68,0,1,44,0
13094,5000,2976.7,4.82,0,1,20,0
13095,2500,269.71,76.94,0,1,74,0
13096,5000,4864.16,14.42,0,1,1,0
13097,10000,4234.75,146.82,0,1,35,0
13098,1000,627.77,243.7,0,1,45,0
13099,5000,4208.34,331.91,0,1,108,0
13100,2500,2356.48,10.32,1,1,63,0
13101,5000,1524.94,209.75,1,1,39,0
13102,7500,4370.62,210.1,0,1,16,0
13103,5000,972.29,225.1,0,1,30,0
13104,7500,2570.49,26.1,1,1,20,0
13105,5000,3039.6,4.16,0,1,20,0
13106,15000,10544.06,244.88,0,1,6,0
13107,15000,7913.6,342.81,0,1,12,0
13108,15000,2537.47,185.97,0,1,38,0
13109,7500,1723.12,180.06,0,1,25,0
13110,500,317.25,167.86,0,1,27,0
13111,1000,101.27,535.02,0,1,26,0
13112,5000,4575.97,32.43,0,1,105,0
13113,7500,6488.4,315.47,1,1,66,0
13114,20000,19994.69,16.77,1,1,33,0
13115,7500,536.06,13.18,0,1,69,0
13116,5000,1898.41,8.94,1,1,39,0
13117,5000,828.16,228.54,1,1,53,0
13118,5000,755.28,398.4,1,1,15,0
13119,5000,1504.4,93.43,1,1,39,0
13120,15000,7508.43,41.65,1,1,12,0
13121,250,55.27,18.11,1,1,44,0
13122,20000,18953.35,2.68,0,1,11,0
13123,7500,5847.23,690.47,1,1,15,0
13124,15000,11373.54,673.2,0,1,121,0
13125,5000,572.4,315.07,1,1,44,0
13126,7500,7100.54,166.17,1,1,16,0
13127,5000,791.05,90.44,1,1,39,0
13128,20000,11429.3,6.45,0,1,16,0
13129,2500,1759.28,4.22,0,1,42,0
13130,2500,533.5,35.95,1,1,107,0
13131,10000,8362.69,126.78,1,1,47,0
13132,15000,2587.32,8.34,0,1,28,0
13133,7500,4539.3,49.88,1,1,38,0
13134,5000,3884.55,48.34,1,1,23,0
13135,500,238.02,55.53,0,1,66,0
13136,50000,45039.1,6.07,0,1,46,0
13137,15000,14188.96,18.1,1,1,42,0
13138,50000,45341.26,2.86,0,1,39,0
13139,2500,741.11,100.83,1,1,25,0
13140,2500,2335.27,54.91,0,1,25,0
13141,15000,10835.55,4.48,0,1,14,0
13142,5000,1059.87,29.01,1,1,29,0
13143,5000,3436.5,25.7,1,1,14,0
13144,20000,6556.53,46.65,1,1,47,0
13145,50000,12027.09,156.92,1,1,16,0
13146,5000,2423.94,12.71,0,1,39,0
13147,15000,3195.79,33.17,0,1,14,0
13148,5000,3881.62,323.88,1,1,50,0
13149,5000,3355.02,34.39,0,1,27,0
13150,5000,2141.39,80.52,1,1,39,0
13151,7500,5717.15,208.78,1,1,4,0
13152,7500,2077.09,446,0,1,16,0
13153,5000,302.54,79.62,0,1,30,0
13154,15000,11012.54,342.41,1,1,70,0
13155,7500,7006.76,111,1,1,40,0
13156,250,250,47.97,1,1,22,0
13157,5000,1927.53,182.87,1,1,47,0
13158,250,250,387.32,1,1,15,0
13159,20000,4994.22,123.17,0,1,24,0
13160,20000,3197.82,55.66,1,1,20,0
13161,1000,510.58,693.81,0,1,15,0
13162,5000,585.77,11.17,1,1,39,0
13163,5000,4873.25,414.62,0,1,19,0
13164,7500,3187.92,352.12,1,1,26,0
13165,10000,707.73,0,0,1,20,0
13166,50000,44195.58,90.86,1,1,78,0
13167,50000,26270.31,2.89,1,1,17,0
13168,7500,5499.35,140.02,0,1,93,0
13169,7500,4755.93,138.45,1,1,10,0
13170,15000,2562.83,182.33,1,1,24,0
13171,10000,8575.31,40.37,1,1,34,0
13172,15000,13314.9,63.23,1,1,10,0
13173,7500,6266.63,185.15,1,1,38,0
13174,15000,12706.84,31.29,1,1,6,0
13175,10000,912.31,0,0,1,18,0
13176,5000,3227.59,119.63,0,1,6,0
13177,2500,618.83,95.18,1,1,20,0
13178,20000,19988.08,6.65,0,1,6,0
13179,5000,1202.51,289.87,1,1,14,0
13180,10000,7374.31,402.8,1,1,28,0
13181,5000,786.42,22.64,0,1,51,0
13182,2500,211.21,194.91,1,1,33,0
13183,5000,1908.24,160.78,1,1,39,0
13184,50000,28493.84,95.1,0,1,47,0
13185,7500,5890.04,6.26,0,1,28,0
13186,5000,370.58,124.92,1,1,32,0
13187,7500,6492.45,107.13,1,1,13,0
13188,250,250,272.63,1,1,28,0
13189,5000,761.27,43.27,0,1,27,0
13190,5000,1068.14,129.41,1,1,39,0
13191,5000,938.73,625.33,1,1,39,0
13192,5000,313.4,69.06,1,1,39,0
13193,7500,2056.96,67.99,0,1,47,0
13194,7500,5898.66,58.68,0,1,14,0
13195,50000,25778.06,18.49,1,1,24,0
13196,500,103.37,18.88,1,1,18,0
13197,10000,2037.02,234.87,0,1,38,0
13198,5000,2865.58,359.76,1,1,8,0
13199,7500,1465.58,94.2,1,1,16,0
13200,250,28.46,8.92,1,1,6,0
13201,15000,10342.47,220.66,1,1,75,0
13202,5000,3372.03,74.69,1,1,23,0
13203,10000,3536.84,132.11,1,1,32,0
13204,7500,6248.5,40.68,1,1,13,0
13205,20000,18695.37,180.37,0,1,34,0
13206,15000,2398.44,348.99,0,1,18,0
13207,7500,5314.99,179.01,1,1,67,0
13208,5000,1422.98,323.41,1,1,39,0
13209,20000,20000,139.95,0,1,34,0
13210,7500,6910,99.51,1,1,9,0
13211,10000,5464.02,96.92,0,1,17,0
13212,5000,2197.55,133.92,0,1,21,0
13213,5000,903.17,123.99,1,1,39,0
13214,5000,1511.8,99.72,0,1,8,0
13215,10000,9856.11,107.61,1,1,20,0
